Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCG07,OUT049,3065.516630406121
DRC27,OUT013,3810.980166794764
FDA27,OUT035,3859.5199521461855
FDW40,OUT045,2059.649370830049
DRI11,OUT013,1934.3041817452934
FDN50,OUT046,1531.26171077831
FDR12,OUT046,2951.4252525668476
FDT34,OUT027,2788.923822910458
FDW11,OUT035,923.5729316171701
NCO30,OUT027,4623.342213239682
FDZ34,OUT017,3041.182544691212
FDU45,OUT017,1876.6481334400241
NCD42,OUT035,589.4877076134097
FDX25,OUT045,2992.126553046977
NCR29,OUT046,894.884612145971
FDX43,OUT019,393.156970560755
FDB04,OUT010,180.83106905646798
FDR49,OUT027,1416.50230284625
FDS39,OUT018,1914.2464239167848
FDW58,OUT045,1678.3221973466757
FDG22,OUT019,97.09232263197173
FDG31,OUT017,955.6556197471427
NCV53,OUT027,5001.811424019147
DRJ37,OUT035,2550.810089128385
FDV07,OUT035,1737.6742043616268
FDW52,OUT018,2599.4469035528086
FDT15,OUT045,3012.6173371302853
FDD02,OUT018,1807.8062674066603
FDM16,OUT035,1137.4520179873
NCE55,OUT046,2911.2056752860913
FDB57,OUT018,3312.377021264011
FDQ04,OUT013,674.4541720976158
FDQ47,OUT019,85.52338783351465
FDY14,OUT019,560.13277240086
DRK37,OUT017,3003.9904118397117
FDO25,OUT017,3368.602738998414
FDL57,OUT046,3850.439065396067
NCK29,OUT018,1862.637173635581
FDK46,OUT027,4777.092428433759
NCB43,OUT010,541.5173626100983
DRE01,OUT027,5143.799229586568
FDC46,OUT018,2949.384101455453
FDQ23,OUT045,1677.1725036246457
FDX38,OUT049,739.6123581105203
FDG60,OUT018,3489.1826326990254
FDW55,OUT017,3697.5675197801024
FDP39,OUT013,733.729968895503
FDB20,OUT018,1175.2824928889884
FDV21,OUT017,2016.0860603386059
FDZ02,OUT013,1569.3764823558665
FDP19,OUT027,3390.9152587236704
FDA38,OUT035,3857.0944315163324
FDH22,OUT045,2020.0210309026575
DRM11,OUT045,3844.261829517063
FDO12,OUT027,4900.077746061036
FDT14,OUT049,2033.2683554863045
FDW34,OUT010,505.7395134076547
FDG04,OUT027,4647.222008065121
FDW59,OUT018,1351.1279792817738
FDR33,OUT018,1626.9022472478457
FDP32,OUT013,1989.8236697850048
FDL13,OUT027,5022.051316424697
FDD22,OUT013,1920.4193463209626
FDV40,OUT027,1922.9722321319446
NCD55,OUT046,653.0007699164083
FDQ20,OUT010,121.08516551857703
FDD28,OUT045,894.884612145971
FDC39,OUT045,3421.534784466278
NCR17,OUT049,1982.3662358051183
DRO35,OUT018,1821.3614454391977
FDF40,OUT049,3891.2201890735823
FDR31,OUT018,2359.4523786233813
NCQ41,OUT017,3021.988399461163
FDP38,OUT046,739.6123581105203
NCU54,OUT027,5183.842013178479
FDG22,OUT018,570.0498805594275
DRK59,OUT013,3678.000766692467
FDC37,OUT046,1682.125767327996
NCO42,OUT013,2389.377988504167
NCT42,OUT017,2474.9155544237806
FDX27,OUT035,1439.106068682925
FDV40,OUT018,1062.713899586102
FDT45,OUT027,1697.9769679327285
FDS47,OUT019,231.44262236771584
FDR45,OUT035,3834.683912956558
FDB03,OUT045,3761.59139649525
FDO49,OUT035,846.8744584274831
FDU60,OUT027,3956.2271049542514
FDB26,OUT018,758.6732606194088
FDB46,OUT017,3385.332745882406
FDQ37,OUT019,536.0584056478558
FDN03,OUT017,3885.2382585524565
NCX30,OUT045,3885.2533213690094
FDK32,OUT019,353.3437729584629
DRM47,OUT013,3026.902674279358
NCO02,OUT046,1050.561134935044
FDP04,OUT013,949.4931590210798
NCO43,OUT049,1661.446508191238
FDD59,OUT013,1302.78675882944
FDQ10,OUT017,2932.5154822012155
FDW45,OUT035,2578.660413924894
NCK30,OUT049,3868.380860670852
FDU31,OUT018,3204.316241576804
NCQ17,OUT019,356.70348365688284
FDN01,OUT017,2930.194519715182
FDZ19,OUT049,2930.1538100915554
DRG37,OUT017,2521.2354831185166
FDE32,OUT045,589.4276152696677
FDO34,OUT049,2819.8281872256625
FDM04,OUT019,137.49247551393063
FDZ25,OUT049,2948.5067925231438
FDU08,OUT049,1604.4440133812577
NCW30,OUT045,3965.0957781193933
NCM18,OUT013,905.9177603464932
FDS22,OUT035,657.3642551551999
NCH18,OUT017,3671.9093198935543
FDC23,OUT013,2971.303309202132
FDY46,OUT013,2976.1445241242745
NCU06,OUT046,3713.1700687163866
FDX57,OUT045,1587.7294648559532
FDX36,OUT027,5169.339294215927
FDL16,OUT045,721.764927110888
FDT16,OUT010,571.109977083746
FDN16,OUT018,1617.9946495373986
FDC03,OUT046,3023.5217696697614
DRF60,OUT013,3819.671666885183
FDS27,OUT027,4761.089821684443
FDP33,OUT010,608.8922953212685
FDJ36,OUT018,1608.4190940554215
NCR42,OUT013,570.0498805594275
FDV14,OUT017,1366.3008636182824
NCP42,OUT035,3023.8234538877546
FDB50,OUT027,2236.768354388782
NCC30,OUT027,4572.2550503702605
FDA23,OUT018,1612.634241154872
FDW16,OUT017,1415.2865762170209
FDQ52,OUT010,561.615455310346
FDB58,OUT049,2418.4491797459586
NCP29,OUT049,1006.019525263951
NCM05,OUT045,3933.801798163799
FDO25,OUT013,3403.157133578419
NCM54,OUT046,2025.9040843685173
NCL54,OUT046,2927.161638292112
FDL39,OUT010,413.52505439830003
FDF53,OUT018,2925.9611978683533
NCQ42,OUT035,2037.6616581567248
FDF58,OUT013,918.6158735421305
FDZ04,OUT035,989.4218336742301
FDE26,OUT019,307.1679745089293
FDS60,OUT017,2937.4358986788957
FDV58,OUT017,2943.873368422729
FDM04,OUT045,756.0944573328686
FDE08,OUT035,2570.4300109384644
NCB43,OUT049,3035.232669709918
FDU11,OUT010,268.04988284277607
FDF22,OUT019,501.94837349594934
FDE24,OUT013,2010.9235928294065
DRJ49,OUT046,2063.33153015784
NCQ53,OUT035,3920.4022723830044
NCL41,OUT013,570.0498805594275
FDR22,OUT013,1729.3917693749847
FDH04,OUT035,1434.4969263624953
DRH15,OUT045,674.4541720976158
FDY40,OUT049,721.764927110888
NCI17,OUT035,1580.5470216641697
NCC18,OUT013,2856.8491945560977
FDY28,OUT027,5223.461487597237
FDB45,OUT027,2766.367525995052
NCL30,OUT018,1864.4360357421056
FDM10,OUT017,3400.1477952909136
FDH22,OUT027,3109.4438214611187
NCZ53,OUT017,3008.4981063839386
NCI18,OUT013,3680.12453376938
FDH14,OUT027,3178.3377418088867
FDR36,OUT027,959.485434090884
FDW01,OUT045,2519.9028931896596
FDK02,OUT027,2925.8553770290896
FDJ02,OUT018,2352.6954741312456
FDU55,OUT013,3873.806174880411
NCV18,OUT027,2459.5908556898717
FDH14,OUT018,1872.483051456063
FDZ37,OUT045,1402.3239002388748
FDX49,OUT049,3744.3906897687175
NCD43,OUT046,1674.2302214974122
FDZ07,OUT013,905.9177603464932
FDK43,OUT035,2045.034876551443
FDR32,OUT018,3275.7458526542828
FDT39,OUT013,2355.331830100184
NCV54,OUT017,2027.5957637633844
FDF38,OUT018,653.0007699164083
FDV60,OUT046,2998.085417864807
FDH44,OUT027,3800.7502721286855
FDS21,OUT046,921.3179493841806
NCL41,OUT045,570.0498805594275
FDM46,OUT017,1437.095799428299
FDU27,OUT045,739.6123581105203
NCJ54,OUT017,3634.015890722514
DRG51,OUT018,2630.705634053978
NCA29,OUT019,389.4001259471513
FDR47,OUT045,2986.2388113274264
NCL19,OUT027,3236.3983700565905
DRG01,OUT049,1205.8639013209186
FDG10,OUT046,894.884612145971
NCV05,OUT049,2501.267014472614
NCH18,OUT019,496.58547406965755
FDV14,OUT018,1352.1686245820733
DRJ23,OUT035,2995.0596064320084
DRJ11,OUT046,3014.7289721364814
FDZ03,OUT017,3016.2815558786388
FDI27,OUT010,91.81670425112183
FDJ14,OUT018,1308.3890593622837
FDU32,OUT017,2038.008424660985
FDD47,OUT027,4328.875890747235
DRF36,OUT035,3014.947525057217
FDM21,OUT046,3817.0700982575127
FDV10,OUT018,674.4541720976158
FDH60,OUT018,2963.5268643768504
FDX47,OUT010,412.8090545815809
FDT19,OUT019,419.7137418343269
FDO11,OUT045,3842.0952740292246
FDH24,OUT027,3666.092204648962
FDL02,OUT018,1620.02630873917
FDB02,OUT049,2995.0127532363526
FDA43,OUT046,2985.8773115985578
FDG52,OUT045,721.764927110888
DRC12,OUT013,2982.394923079747
FDY37,OUT018,1915.5107132043247
NCU18,OUT045,2053.2160884973496
FDU09,OUT035,893.0388126110262
DRJ25,OUT027,1599.479978692091
DRE12,OUT018,2047.0717025025347
DRL47,OUT017,2037.6616581567248
DRK01,OUT046,1548.6798694522329
FDC22,OUT019,529.1285406375382
FDG44,OUT013,858.2914340659612
FDW04,OUT035,2016.0860603386059
FDK09,OUT049,3716.825825854078
NCN43,OUT035,2046.4870542374708
FDG04,OUT049,3037.3906987635964
FDH32,OUT010,189.51586053478604
DRI47,OUT017,2535.5498936905833
DRE15,OUT013,1139.8133420970025
FDY11,OUT035,1047.0534263779537
FDO60,OUT049,687.8442206566193
FDQ20,OUT018,654.3633777071076
FDO57,OUT027,3401.2875856650953
FDT14,OUT019,276.45606159305066
FDA57,OUT049,651.1080020019859
DRN35,OUT017,577.2783265439234
FDJ03,OUT046,741.6959873752917
FDX28,OUT017,1658.2066729074972
DRE25,OUT045,1415.984158607055
FDR09,OUT046,3807.7717044141964
FDB23,OUT035,3788.5635931614447
FDO08,OUT045,2560.9935658737986
FDQ23,OUT049,1654.3918110249556
FDW04,OUT013,1985.8886992209532
DRK13,OUT010,548.7457725253587
NCL17,OUT027,3154.214110485829
FDY21,OUT035,3030.1103479797534
FDJ38,OUT027,4851.807124000483
FDA37,OUT019,276.38951436705173
FDV43,OUT013,689.8934662705221
FDL36,OUT046,1415.984158607055
FDD53,OUT045,651.1080020019859
FDZ19,OUT010,382.07886658064785
FDV21,OUT045,2016.0860603386059
NCL54,OUT018,2862.033351530235
DRI47,OUT027,3618.7982095206494
DRG03,OUT049,2520.8869362826936
FDG21,OUT013,2375.595599378018
FDW03,OUT018,1620.9369316646323
NCI55,OUT046,2056.305078267382
DRC36,OUT019,381.7501225144599
FDH22,OUT017,2020.0210309026575
FDV20,OUT045,2016.0860603386059
NCU41,OUT027,4637.054288847994
FDN46,OUT027,2663.5849054631544
FDK50,OUT045,2543.2660004154623
NCA05,OUT027,3477.9635426267714
DRH01,OUT018,2834.3881185593873
FDT08,OUT018,2352.6954741312456
FDM08,OUT018,3311.5421731537017
FDZ07,OUT035,932.6282734760395
FDS22,OUT017,718.9233233129539
FDV35,OUT027,3599.0354954875156
FDI28,OUT010,160.64217267176508
FDW58,OUT027,2701.2557245555854
FDT52,OUT045,3813.200175945892
FDY34,OUT046,2586.602778349539
FDR10,OUT046,2531.7845804028184
FDK57,OUT017,2009.0596084481483
FDR02,OUT027,2764.750922300865
FDX49,OUT046,3672.8368659839143
FDQ20,OUT046,652.4706097926852
DRK23,OUT045,3846.102529702336
NCW06,OUT046,3020.0149659492454
FDR31,OUT017,2484.26018847987
NCE43,OUT013,2764.4862158013652
DRO59,OUT027,2133.340289103972
FDN09,OUT049,3834.9127411542922
FDR11,OUT046,2527.602501025302
FDO57,OUT013,2430.951286362174
NCX18,OUT017,3031.777534164382
FDB05,OUT018,3242.8299369128035
FDQ08,OUT018,879.7118377914551
NCG43,OUT035,1437.0090140519706
FDJ56,OUT013,1674.2302214974122
FDA13,OUT010,82.71716323293366
FDO56,OUT017,1946.1350370921493
FDB37,OUT018,3443.391904382837
FDZ02,OUT018,1537.0080741204981
FDQ24,OUT046,3851.193888214294
FDM16,OUT013,1104.7569994692342
FDU35,OUT049,1605.3584887617583
FDT35,OUT035,2841.387301291015
NCX30,OUT049,3832.379995945702
FDG04,OUT017,2990.591589249164
FDI12,OUT035,1369.845062334298
FDE35,OUT035,918.5320326903445
NCP14,OUT027,2626.7989277540178
NCY53,OUT045,1734.4601749244944
FDP49,OUT017,884.5830263944605
FDQ04,OUT017,658.1925074394015
FDM39,OUT035,3019.980883515522
FDO58,OUT019,379.8630614097368
FDC56,OUT017,1973.8110036189962
NCQ54,OUT046,2776.215405970145
FDV10,OUT027,970.4101147368716
NCK17,OUT046,651.1080020019859
NCF55,OUT027,930.568232098934
FDV33,OUT013,3888.9857859706885
NCH29,OUT019,272.5438524687622
FDA37,OUT027,3118.682250485346
FDH46,OUT018,1620.9369316646323
FDS25,OUT035,1739.4995116826829
FDH04,OUT027,2521.7418584815537
FDX52,OUT046,3023.7041625438137
NCD42,OUT017,587.5938561883553
FDW47,OUT017,2012.2736378852808
FDL25,OUT027,2650.9931128724857
NCJ06,OUT010,252.53415601210028
FDY09,OUT013,2904.6374041319996
FDS40,OUT046,587.5938561883553
FDH41,OUT017,3408.8910103287926
FDG38,OUT035,1370.819962924222
FDU03,OUT027,4506.361994148389
FDV20,OUT046,2025.9040843685173
DRB13,OUT045,3023.5412872242573
NCQ30,OUT013,1997.398402645731
NCH06,OUT013,3776.5098424647977
FDU50,OUT018,1737.1830133674366
NCO42,OUT019,329.80943048382795
FDW09,OUT018,1187.8284474208576
FDH04,OUT013,1417.9761222141024
FDC21,OUT045,1694.4908856996508
FDL21,OUT049,656.6564748362715
FDM46,OUT010,242.2316567064766
FDT22,OUT019,177.25378742097405
FDB28,OUT035,3004.6651536024306
FDI12,OUT018,1360.751942294866
FDA28,OUT045,2019.3000897757383
FDF59,OUT013,1985.8886992209532
FDM45,OUT027,3087.7086036495475
FDQ56,OUT017,1368.358492575662
FDR46,OUT049,2543.8566045241514
FDT01,OUT013,3412.125398109302
FDD16,OUT027,2042.838048302308
NCU30,OUT010,441.85210943328934
FDM40,OUT010,367.9479425684539
FDI56,OUT035,1421.781937485194
NCS30,OUT013,1989.8236697850048
FDU08,OUT017,1597.566157912743
FDX51,OUT027,4954.67360673979
FDA43,OUT045,2994.3902434444913
FDX59,OUT010,71.13748255916765
FDC37,OUT018,1616.3663525693014
FDP58,OUT013,3434.47094227086
NCY42,OUT035,2079.3019785848132
FDF21,OUT018,2935.7029636352895
FDU10,OUT027,968.509896357767
DRL47,OUT018,1880.2778008896485
FDA58,OUT018,3318.9808006447356
FDJ22,OUT049,3051.775734931503
FDK50,OUT046,2489.0799824558962
FDO38,OUT035,1227.6716733168728
DRF60,OUT035,3837.3460774623554
NCZ42,OUT019,527.4015539416597
FDD35,OUT049,2002.3305011016828
FDL25,OUT045,1421.0234953652432
FDJ16,OUT013,871.009365321173
DRK59,OUT049,3714.741124326493
FDI50,OUT046,3739.956284613925
NCB19,OUT045,1385.6485179739464
DRI37,OUT035,921.3320001358798
FDA14,OUT027,3598.3441714134415
FDC08,OUT018,3368.376264224769
FDS45,OUT046,1686.3242554218832
FDI21,OUT049,1003.6236741020193
DRJ47,OUT035,2895.364824153717
DRE37,OUT027,5068.629020536497
FDT55,OUT018,2359.956313099674
NCG42,OUT027,3278.0796501905597
FDA31,OUT049,2935.1889556778096
NCW42,OUT046,3601.207772036622
FDF50,OUT017,3011.5215732160323
FDK56,OUT049,3007.023943338799
FDX10,OUT035,590.8503154041091
NCK07,OUT027,3827.6584372810657
FDZ49,OUT017,3496.256355477401
FDR33,OUT013,1697.882973925278
FDO44,OUT018,1640.1686871657894
FDA20,OUT046,2975.286556977042
NCL30,OUT045,2019.3000897757383
FDI05,OUT019,189.46075878184016
FDQ12,OUT018,3331.0841447836137
FDH47,OUT017,1539.7900439581488
FDH34,OUT018,2975.4828800619025
FDF29,OUT046,2063.7737233669704
FDG40,OUT018,570.0498805594275
NCE18,OUT017,3760.7464709458054
FDP21,OUT010,492.49366959672676
FDY50,OUT013,1392.2606642991614
FDB36,OUT049,2047.2692204436964
NCZ29,OUT049,2043.334249879645
FDU20,OUT018,1840.9851623945037
FDO56,OUT013,1919.8213810643115
FDW31,OUT049,2979.018676442429
DRH59,OUT013,1168.355299925763
NCB30,OUT017,3023.9263047430227
FDK43,OUT027,3282.8305129298783
FDW43,OUT045,3735.974580918034
NCL19,OUT017,2084.7668474109414
FDJ27,OUT046,1637.153625776381
FDC45,OUT046,2794.6994940840286
FDY40,OUT035,747.6266679143737
NCM41,OUT035,1420.8674621046937
NCK18,OUT019,513.1011700039098
FDP37,OUT049,2043.334249879645
FDA27,OUT027,4570.217802847274
NCX30,OUT035,3863.3323476070473
FDR09,OUT017,3674.6547682909604
FDG08,OUT027,4682.6821999124695
NCU30,OUT013,2560.507664681152
FDB16,OUT017,1376.4611366765987
FDM16,OUT017,1131.3463322390778
FDC48,OUT013,1307.586493746755
NCF18,OUT046,2988.2452900392977
FDU46,OUT018,1361.1904531976795
FDH41,OUT018,3209.205775993014
NCN42,OUT010,390.6434774342594
FDU49,OUT046,1372.7264386044556
FDB20,OUT027,2213.2770726833205
FDG50,OUT019,256.48933518254626
FDW20,OUT045,2038.008424660985
NCO55,OUT049,1705.1503895139044
FDX48,OUT046,2522.3564037131587
FDU48,OUT046,2033.9511000824753
FDR48,OUT019,360.1300702535188
FDK27,OUT013,2020.7963417768326
FDT35,OUT013,2636.873078280551
FDN12,OUT049,1723.945342391768
NCE31,OUT019,90.23488841914042
FDL21,OUT017,658.5492427506939
FDV56,OUT017,1694.4908856996508
FDR16,OUT017,3339.019352753973
NCP41,OUT049,1705.1503895139044
FDJ27,OUT013,1676.3272761283667
FDA07,OUT017,2035.1418549232812
FDK55,OUT049,1399.9355756084035
FDM33,OUT049,3564.124384063963
FDY46,OUT046,2981.9948910838248
FDD36,OUT046,1979.186274746943
FDB12,OUT027,2633.2081654792487
FDF28,OUT019,271.6405310056357
NCE07,OUT019,407.32840008910784
FDW50,OUT027,4274.298700204866
NCW18,OUT017,3664.3904234674833
NCJ17,OUT019,241.81400540999792
DRZ24,OUT010,257.0537517418871
FDS07,OUT035,1938.7747365845412
NCW05,OUT010,231.7316695074048
FDZ22,OUT018,1330.8710260365767
FDK02,OUT046,1967.402250604445
FDZ45,OUT027,4884.769153846217
FDL25,OUT046,1416.2010515975212
FDS08,OUT045,2876.805356667781
NCZ42,OUT027,4955.060303140474
FDX57,OUT035,1569.2896969795381
FDF21,OUT046,2974.949055709868
FDJ56,OUT018,1570.0915396563048
FDX10,OUT013,588.9564639790547
DRG48,OUT035,2567.833354619779
DRN37,OUT046,2757.312015280418
NCY41,OUT018,570.0498805594275
FDN28,OUT045,1679.2695582556003
FDE34,OUT045,3017.147160958555
FDR10,OUT045,2585.5121079110577
FDC32,OUT017,1415.984158607055
DRG13,OUT046,2588.398518186151
FDP59,OUT049,1676.3272761283667
NCT53,OUT010,426.1584414709894
FDL57,OUT027,4624.181243136472
FDN32,OUT010,476.3828387145319
FDK09,OUT018,3289.55908757703
FDA52,OUT010,380.91753408354054
FDC57,OUT049,3019.017362229802
FDI09,OUT035,3752.3307643608136
NCB07,OUT046,2921.785810081353
FDP26,OUT035,1677.0857182483173
FDP40,OUT027,3001.936212670929
FDL15,OUT013,2374.517855217831
FDV07,OUT046,1739.8915873037324
FDS03,OUT017,1008.4192416161718
FDE50,OUT049,3025.339134492057
FDQ15,OUT017,1212.7281189183252
FDQ33,OUT010,343.93186013571386
FDT22,OUT013,871.009365321173
DRO35,OUT035,1961.2659655748948
FDJ41,OUT049,3904.200359602272
FDQ27,OUT035,1689.1797521727885
FDC26,OUT017,1812.4537601714555
NCF43,OUT027,3224.537560328611
NCR50,OUT035,2578.317188131463
FDE39,OUT018,1875.2402819547324
FDN49,OUT027,953.2998152277888
DRG11,OUT035,1695.3361131959298
NCA18,OUT049,1960.2374758083665
FDM36,OUT018,2865.1323102474507
FDW32,OUT017,1364.2730568715488
NCQ18,OUT010,202.21019422128407
FDX14,OUT027,2179.191972076463
FDD46,OUT017,2486.922695142032
FDI34,OUT019,562.2105478497366
NCJ17,OUT035,1368.7921561774886
FDB52,OUT035,3907.03919687777
FDV55,OUT018,2270.344751145864
FDC57,OUT046,2989.681480231346
FDB29,OUT046,1948.5927606144521
NCO43,OUT035,1647.3979450598647
FDG44,OUT045,882.1666808907592
FDJ34,OUT045,2016.0860603386059
FDH40,OUT049,1347.6497202054277
NCD07,OUT027,3015.5755614216264
FDB41,OUT017,721.764927110888
FDH47,OUT018,1504.744868639469
DRK37,OUT035,3006.835729306524
FDM25,OUT019,392.6909531191367
NCX06,OUT045,2986.3168785017897
NCS05,OUT017,2054.39992742482
FDS39,OUT045,2083.682130319413
FDC47,OUT027,5022.285784375404
FDG20,OUT013,2906.37414565369
DRL23,OUT017,1682.125767327996
FDY33,OUT013,2391.0868413328753
NCH18,OUT045,3813.200175945892
FDX47,OUT035,2561.6414083021723
NCB06,OUT045,2519.80707658314
FDP36,OUT049,739.6123581105203
FDW44,OUT018,2826.595637317341
NCU41,OUT018,2980.107806907713
NCS17,OUT046,1551.3987760206683
FDD46,OUT035,2544.0044001549786
FDE45,OUT017,2935.48864966375
FDI09,OUT017,3663.2838563844543
NCJ54,OUT010,547.4358297660589
NCA29,OUT018,2876.9069439861905
NCN41,OUT027,3114.828474757734
FDY34,OUT035,2645.1000240386743
NCG55,OUT035,1961.2659655748948
DRM49,OUT046,689.2068284473187
NCB42,OUT049,1990.8448653816042
FDE58,OUT045,1942.921007655017
DRJ25,OUT013,737.6650324568717
FDS47,OUT010,182.0382490869713
FDY21,OUT049,3004.426002472809
NCI54,OUT013,1732.7261271232683
FDO24,OUT017,2507.6585680348244
FDY43,OUT035,2833.5535729822773
FDF35,OUT018,1617.9292541082154
NCP29,OUT019,184.71173665488016
FDN28,OUT027,2580.6387862655083
FDJ50,OUT018,758.6732606194088
FDQ14,OUT027,3557.7802084722784
FDC37,OUT035,1692.3938310686963
FDN08,OUT046,1972.7032969814923
FDD04,OUT035,2053.2160884973496
FDW34,OUT018,3323.900371495707
FDP04,OUT017,982.1881775391463
NCG07,OUT017,3016.2815558786388
NCN14,OUT018,2942.748799009247
FDJ16,OUT045,894.884612145971
NCM42,OUT045,1705.1170292972813
NCF19,OUT046,739.6123581105203
FDY21,OUT018,3004.8231716458486
FDY19,OUT035,1961.2659655748948
FDV09,OUT045,2522.7080680272634
FDA28,OUT013,1985.8886992209532
FDC38,OUT018,1869.2690220189306
FDL28,OUT045,3755.245372633259
NCH43,OUT049,3482.168537222702
NCN53,OUT045,571.4124883501268
NCW05,OUT017,1692.3938310686963
NCO30,OUT018,2932.855263791386
FDT04,OUT019,93.28030879543377
FDB27,OUT018,2991.15259730533
NCK07,OUT013,2689.376891591336
NCA53,OUT013,719.9692545753506
FDB33,OUT018,2382.630196210771
FDU37,OUT017,1213.8551669489689
FDR13,OUT035,1957.119694504419
FDE45,OUT049,2982.2877591781826
FDV37,OUT017,3028.7684543880796
FDX44,OUT019,265.8983007625676
NCL06,OUT017,3695.180232731222
FDJ28,OUT045,3013.1815742368944
FDX55,OUT049,3487.826796158223
NCK17,OUT018,651.1080020019859
FDH52,OUT035,930.4677098938523
FDN13,OUT027,2736.611490130179
FDK44,OUT018,2791.289072795697
FDU16,OUT046,1358.2082140115037
FDZ07,OUT017,923.5869823688694
NCN06,OUT027,4256.415214083487
FDH02,OUT010,206.29300981737558
NCW18,OUT045,3788.1972517734935
FDH57,OUT013,2007.4642970390723
FDV35,OUT045,2535.113965381512
NCU29,OUT013,2368.644452286314
NCP02,OUT046,894.884612145971
FDN44,OUT013,2386.3892620085426
FDX03,OUT018,685.57381446352
FDR11,OUT010,457.3892497731
FDA36,OUT046,2986.9181935332313
FDP58,OUT027,5150.71693232275
